age,fnlwgt,education-num,sex,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,native-country_Non-US,native-country_US
32,50178,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
60,56248,9,1,0,1485,70,0,1,1,0,1,0,1,0,0,1,0,1
45,236040,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
30,203277,9,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
39,61518,10,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
38,33975,9,1,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
25,332409,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
33,232356,7,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
50,85815,11,1,0,0,38,0,1,0,1,1,0,0,1,1,0,0,1
57,141326,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
30,38268,9,1,0,0,40,1,0,0,1,0,1,0,1,0,1,0,1
61,230568,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
45,167334,14,1,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
57,170066,9,1,0,0,25,1,0,1,0,0,1,1,0,0,1,0,1
41,160785,10,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
27,185647,9,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
30,111567,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,201122,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
31,121055,9,1,0,0,70,1,0,1,0,0,1,1,0,0,1,0,1
57,212448,13,0,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
38,119177,9,1,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
43,106760,9,0,0,0,50,0,1,1,0,1,0,0,1,0,1,1,0
59,435836,6,0,0,0,30,1,0,1,0,0,1,0,1,0,1,0,1
29,337953,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
51,22211,9,1,0,0,37,1,0,0,1,1,0,0,1,0,1,0,1
35,92440,8,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
47,573583,9,1,0,0,48,0,1,1,0,0,1,1,0,0,1,1,0
68,188102,9,1,0,0,8,0,1,1,0,0,1,1,0,0,1,0,1
67,95113,9,1,0,0,37,0,1,1,0,1,0,1,0,0,1,0,1
29,154236,9,1,4386,0,58,0,1,1,0,1,0,1,0,0,1,0,1
30,205659,12,0,0,0,50,0,1,1,0,1,0,0,1,0,1,1,0
43,108682,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
43,154568,9,1,0,0,40,0,1,1,0,0,1,1,0,1,0,1,0
57,47534,14,0,0,0,60,1,0,0,1,1,0,0,1,0,1,0,1
25,148888,9,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
36,23892,12,0,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
37,446390,10,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
40,171305,13,1,0,0,60,0,1,1,0,1,0,1,0,1,0,0,1
28,193260,13,1,0,0,50,0,1,0,1,1,0,0,1,1,0,1,0
31,202729,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
31,158688,11,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
40,180206,12,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
41,355918,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
33,119913,11,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
50,186888,9,0,0,0,40,1,0,1,0,1,0,0,1,1,0,0,1
61,136787,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
42,230624,6,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
29,190539,14,1,0,0,55,0,1,0,1,1,0,0,1,0,1,1,0
54,171924,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,1,0
36,180477,10,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
28,35864,10,1,0,0,70,1,0,1,0,1,0,1,0,1,0,1,0
29,155970,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
57,136107,5,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
58,165315,9,1,0,0,35,1,0,1,0,0,1,1,0,0,1,0,1
43,292175,14,0,0,0,45,1,0,0,1,1,0,0,1,0,1,0,1
50,144361,9,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
56,213105,9,1,0,0,36,0,1,1,0,0,1,1,0,0,1,0,1
47,176140,9,0,0,0,40,0,1,0,1,1,0,0,1,1,0,0,1
34,203051,9,1,0,0,50,1,0,0,1,0,1,0,1,0,1,0,1
67,137894,13,0,0,0,16,0,1,0,1,0,1,0,1,0,1,0,1
41,95708,14,1,0,0,45,1,0,0,1,1,0,0,1,1,0,0,1
56,186556,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
59,165695,12,1,0,0,32,0,1,1,0,0,1,1,0,0,1,0,1
35,297574,12,1,0,0,99,0,1,1,0,1,0,1,0,0,1,0,1
30,75167,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
50,258819,9,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
51,249644,10,1,0,0,48,0,1,0,1,0,1,0,1,0,1,0,1
33,202729,13,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
30,211654,14,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
52,159755,11,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
35,241998,9,1,4787,0,40,0,1,0,1,0,1,0,1,0,1,0,1
47,193012,14,1,0,0,50,1,0,0,1,0,1,0,1,1,0,0,1
57,208018,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
33,123291,9,1,0,0,84,0,1,1,0,1,0,1,0,0,1,0,1
31,166626,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
41,257758,8,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,247043,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,135606,14,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
57,220986,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,161240,9,1,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
50,356619,9,1,0,0,48,1,0,1,0,1,0,1,0,0,1,0,1
60,204486,13,1,0,0,8,1,0,1,0,0,1,1,0,0,1,0,1
43,27766,13,1,0,0,60,0,1,0,1,1,0,0,1,0,1,0,1
41,42563,13,0,0,0,25,0,1,1,0,0,1,0,1,0,1,0,1
60,252413,10,1,0,0,32,0,1,1,0,0,1,1,0,1,0,0,1
31,134615,10,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
46,181970,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
57,107617,9,1,0,0,60,1,0,0,1,0,1,0,1,0,1,0,1
28,176683,11,1,0,0,70,0,1,1,0,0,1,1,0,0,1,0,1
52,44728,10,1,0,0,55,1,0,1,0,0,1,1,0,0,1,0,1
49,188330,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
55,209535,14,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
52,181677,6,1,0,0,30,0,1,1,0,0,1,1,0,0,1,0,1
39,164866,9,1,0,0,42,0,1,1,0,1,0,1,0,0,1,0,1
50,249644,9,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
23,102942,13,0,0,2258,40,0,1,0,1,1,0,0,1,0,1,0,1
58,214502,5,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
61,162397,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
45,295046,9,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
25,120268,10,1,0,0,50,1,0,1,0,0,1,0,1,0,1,0,1
26,186950,11,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
44,244054,10,1,0,0,60,1,0,0,1,1,0,0,1,0,1,0,1
55,157079,10,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
46,176552,7,1,0,0,40,0,1,0,1,1,0,0,1,1,0,0,1
48,136878,9,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
61,227119,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
61,194956,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
47,118729,9,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
51,175246,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
29,133136,8,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,208872,11,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
56,174533,13,0,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
43,82488,13,0,0,0,40,1,0,1,0,0,1,0,1,1,0,1,0
29,161097,9,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
43,194636,13,1,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
31,133770,12,1,0,0,50,0,1,1,0,0,1,0,1,1,0,0,1
59,93211,13,0,0,0,22,1,0,1,0,1,0,0,1,0,1,0,1
26,173992,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
51,326005,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
34,35644,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
49,164799,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
27,221436,13,0,0,0,40,0,1,1,0,1,0,0,1,0,1,1,0
48,192755,13,0,0,0,55,1,0,0,1,1,0,0,1,0,1,1,0
62,210142,11,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
34,89644,10,1,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
34,265917,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
50,82578,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
30,177675,10,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
47,169324,13,0,0,0,35,0,1,1,0,1,0,0,1,1,0,0,1
61,77072,7,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
40,126701,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
27,180553,9,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
37,152307,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
27,211259,14,1,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
30,84119,9,1,0,0,65,0,1,1,0,1,0,1,0,0,1,0,1
44,177905,10,1,0,0,58,0,1,0,1,1,0,0,1,0,1,0,1
39,165235,13,0,0,0,40,0,1,0,1,1,0,0,1,1,0,1,0
53,92430,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
63,180911,7,1,4386,0,37,0,1,1,0,0,1,1,0,0,1,0,1
33,317660,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,41021,14,0,0,0,46,1,0,0,1,1,0,0,1,0,1,0,1
60,85413,9,1,0,0,44,0,1,1,0,0,1,1,0,0,1,0,1
34,287315,10,1,0,0,55,0,1,1,0,1,0,1,0,0,1,0,1
54,409173,9,1,0,0,50,0,1,1,0,0,1,1,0,1,0,1,0
48,440706,4,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
32,112115,8,1,0,0,70,1,0,1,0,0,1,1,0,0,1,0,1
37,137229,11,1,0,0,45,0,1,0,1,0,1,0,1,0,1,0,1
50,31014,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
40,124520,11,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
28,198197,13,1,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
44,234767,14,1,0,0,30,1,0,1,0,1,0,1,0,0,1,0,1
42,193882,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
50,767403,9,1,3103,0,40,0,1,1,0,1,0,1,0,0,1,0,1
33,392812,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
30,204704,13,0,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
27,138269,9,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
45,368561,9,1,0,0,55,0,1,1,0,1,0,1,0,0,1,0,1
25,199224,13,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
38,324053,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,29874,13,1,0,0,48,0,1,0,1,0,1,0,1,0,1,0,1
25,262664,13,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
38,149347,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,237523,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
39,115289,12,1,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
58,182062,16,1,0,0,24,1,0,1,0,1,0,1,0,0,1,0,1
38,152237,13,1,0,0,45,0,1,0,1,0,1,0,1,0,1,0,1
49,203067,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
27,169662,13,1,0,0,42,0,1,1,0,1,0,1,0,0,1,0,1
50,159650,10,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
50,201689,4,1,0,1977,63,1,0,1,0,0,1,1,0,0,1,0,1
35,302149,10,1,0,0,40,0,1,1,0,0,1,1,0,1,0,1,0
45,184277,11,0,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
50,94391,11,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
57,319733,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
34,115066,10,1,0,0,42,0,1,1,0,1,0,1,0,0,1,0,1
62,178249,13,1,0,0,35,0,1,1,0,1,0,1,0,0,1,0,1
34,100669,13,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
54,159755,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,193961,10,1,0,0,40,0,1,1,0,0,1,1,0,1,0,1,0
29,134890,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,211128,14,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
58,186791,10,0,0,0,40,1,0,1,0,0,1,0,1,0,1,0,1
33,321709,12,0,0,0,15,0,1,1,0,0,1,0,1,0,1,0,1
70,247383,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
50,229272,9,1,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
39,167482,9,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
68,260198,13,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
42,157443,13,0,0,0,27,0,1,1,0,1,0,0,1,1,0,1,0
26,154966,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
32,180871,11,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
53,69372,16,1,0,0,40,1,0,1,0,0,1,1,0,1,0,1,0
28,37359,13,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
31,174201,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
44,211351,10,0,4386,0,40,0,1,1,0,0,1,0,1,0,1,0,1
43,88787,10,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
27,82393,9,1,0,0,40,0,1,1,0,0,1,1,0,1,0,1,0
67,222362,9,1,0,0,2,0,1,1,0,1,0,1,0,0,1,0,1
37,149347,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,188069,9,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
51,189762,10,0,0,0,15,0,1,1,0,1,0,0,1,0,1,0,1
43,159549,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
26,384276,10,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
46,308077,15,0,0,0,40,1,0,0,1,1,0,0,1,0,1,1,0
58,312351,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
58,348430,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
47,191858,12,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
64,22228,10,1,0,0,10,1,0,1,0,0,1,1,0,0,1,0,1
33,163392,9,1,0,0,48,0,1,1,0,1,0,1,0,1,0,0,1
61,95680,10,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
58,359972,12,1,0,0,25,1,0,1,0,0,1,1,0,0,1,0,1
33,334744,10,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
32,80058,7,1,0,0,43,0,1,0,1,0,1,0,1,0,1,0,1
39,122353,13,1,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
47,102308,14,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
62,98076,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
55,212600,14,1,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
45,81132,10,1,0,0,55,0,1,1,0,0,1,1,0,1,0,0,1
48,52240,11,0,0,0,25,1,0,1,0,1,0,0,1,0,1,0,1
35,225860,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
36,129573,12,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
55,349304,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
34,196266,12,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
60,119684,10,1,3103,0,40,0,1,1,0,1,0,1,0,0,1,0,1
41,30126,13,0,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
47,122206,9,1,0,0,20,1,0,1,0,0,1,1,0,0,1,0,1
41,237321,2,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
50,156877,7,1,0,0,70,0,1,1,0,0,1,1,0,0,1,0,1
45,145290,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
42,27444,10,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
38,167482,10,1,0,0,52,0,1,1,0,0,1,1,0,0,1,0,1
32,26803,9,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
57,146103,13,1,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
57,254949,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
31,308540,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,113324,11,1,0,0,70,1,0,1,0,0,1,1,0,0,1,0,1
40,73883,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
33,149184,9,1,0,0,60,0,1,0,1,1,0,0,1,0,1,0,1
30,197886,13,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
34,467108,10,1,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
34,207668,14,1,0,0,41,1,0,1,0,1,0,1,0,0,1,0,1
60,139586,11,0,0,0,40,0,1,0,1,1,0,0,1,1,0,0,1
57,346963,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
30,116666,14,1,0,0,50,1,0,0,1,1,0,0,1,1,0,1,0
35,179481,13,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
30,100734,13,0,0,0,40,0,1,1,0,1,0,0,1,0,1,1,0
59,48102,14,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
50,115284,14,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,223327,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
48,181307,9,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
39,165743,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
39,170263,14,0,0,0,30,1,0,0,1,1,0,0,1,0,1,0,1
47,586657,14,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
53,147629,12,1,0,0,80,1,0,1,0,1,0,1,0,0,1,0,1
69,264722,12,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
28,134813,13,1,0,0,65,1,0,0,1,1,0,0,1,0,1,0,1
41,63105,9,1,0,0,42,0,1,0,1,0,1,0,1,0,1,0,1
31,181091,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
40,205195,12,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
23,258298,13,1,0,2231,40,1,0,0,1,1,0,0,1,0,1,0,1
35,49749,10,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
29,304595,14,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
40,194360,11,1,0,0,72,1,0,1,0,0,1,1,0,0,1,0,1
59,212600,10,1,0,0,40,1,0,0,1,0,1,0,1,0,1,0,1
31,305619,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
